"Gauge_ID"	"PSMSL_ID"	"Station_Name"	"Country"	"Basin"	"Station_Lat"	"Station_Lon"	"Distrib_Fit_Start"	"Distrib_Fit_End"	"MHHW_Exceedances_per_Year"	"GPD_Lambda"	"GPD_Threshold"	"GPD_Shape50"	"GPD_Shape5"	"GPD_Shape95"	"GPD_Scale50"	"GPD_Scale5"	"GPD_Scale95"	"GPD_Vshape"	"GPD_Vscale"	"GPD_Vscaleshape"	"Phi"	"Norm_Max_Mu"	"Norm_Max_Sigma"
"745a"	12	"New York, NY"	"USA"	"atlantic"	40.7	-74	1920	2018	182.10818435947	2.67231501932634	0.532170417422868	0.154206374543185	0.0170061525889779	0.291406596497392	0.134203443293761	0.108562819303246	0.159844067284275	0.00490019593673069	0.000171143731928422	-0.000544874802277836	0.00731639977912755	-0.00162175540982156	0.223231744463203
